run,method,rows,batch,fork,iteration,time_ms,allocation_bytes,gc_count
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,8,31.816625,521239712.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,9,31.300875,521236800.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,8192,3,10,32.502333,521248184.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,1,1.257833,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,2,1.155792,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,3,1.158333,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,4,0.858583,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,5,1.283208,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,6,1.381417,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,7,1.674875,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,8,1.389792,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,9,1.278833,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,1,10,1.262875,5218712.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,1,1.295708,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,2,1.243459,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,3,1.138958,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,4,1.080917,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,5,1.1815,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,6,1.313084,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,7,1.288791,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,8,1.230208,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,9,1.100375,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,2,10,1.250458,5218648.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,1,0.993625,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,2,1.22075,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,3,1.112459,5209216.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,4,1.157875,5209280.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,5,1.27425,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,6,0.989042,5209280.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,7,1.357417,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,8,0.928,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,9,1.286708,5209248.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,100000,1000000,3,10,1.202625,5218616.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,1,29.466709,520018368.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,2,28.309791,520018472.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,3,28.733625,520018496.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,4,26.836334,520018720.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,5,22.114208,520019072.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,6,16.784959,520018624.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,7,27.069042,520019040.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,8,21.2645,520019072.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,9,28.839542,520018848.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,1,10,29.893083,520028472.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,1,25.064042,520018912.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,2,28.084792,520018720.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,3,29.616833,520018400.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,4,29.084083,520018880.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,5,23.713708,520018688.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,6,28.665041,520018464.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,7,28.512334,520018336.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,8,27.901917,520018752.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,9,29.546166,520018720.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,2,10,28.558125,520027608.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,1,30.551542,520018592.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,2,31.395209,520018824.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,3,28.767625,520018752.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,4,29.793584,520018688.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,5,24.861084,520018848.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,6,28.435875,520018528.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,7,29.614917,520018592.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,8,27.975417,520018624.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,9,25.604709,520018880.0,0.0
destination-primary,columnarFixedPoolPipelinedAppender,10000000,1000000,3,10,28.879916,520028440.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,1,1.351792,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,2,1.361125,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,3,1.40775,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,4,0.375125,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,5,1.506459,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,6,1.089125,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,7,1.319916,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,8,1.063792,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,9,1.6935,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,1,10,1.429708,5211232.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,1,1.391958,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,2,1.627833,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,3,1.35525,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,4,1.459667,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,5,1.639542,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,6,1.344042,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,7,1.432709,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,8,1.39625,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,9,1.379042,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,2,10,1.27425,5211232.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,1,1.557666,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,2,1.310291,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,3,1.278167,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,4,1.508,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,5,0.631291,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,6,1.484083,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,7,1.351583,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,8,1.388667,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,9,1.293084,5207976.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,8192,3,10,1.470209,5211232.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,1,47.68475,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,2,49.090625,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,3,49.429458,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,4,50.073542,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,5,48.957375,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,6,46.534625,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,7,50.528542,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,8,48.814042,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,9,45.146291,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,1,10,48.847625,520098208.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,1,47.324542,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,2,50.443875,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,3,36.023084,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,4,50.316041,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,5,48.413583,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,6,49.880042,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,7,49.429125,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,8,67.471542,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,9,47.584917,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,2,10,28.9435,520098208.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,1,47.224667,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,2,40.667833,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,3,48.989,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,4,49.664083,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,5,47.643708,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,6,50.350375,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,7,48.721042,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,8,44.172375,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,9,49.663791,520094952.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,8192,3,10,50.116667,520098208.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,1,1.521417,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,2,1.234958,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,3,1.460083,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,4,1.375959,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,5,1.288375,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,6,1.45125,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,7,1.384459,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,8,1.211833,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,9,0.958959,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,1,10,1.388375,5210368.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,1,1.319917,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,2,1.470875,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,3,0.909083,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,4,1.455292,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,5,1.32725,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,6,1.224833,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,7,1.169167,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,8,1.18675,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,9,1.342042,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,2,10,1.397208,5210368.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,1,1.513583,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,2,1.269875,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,3,1.145541,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,4,1.570042,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,5,1.691917,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,6,1.200041,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,7,1.38325,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,8,1.293,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,9,1.212917,5207112.0,0.0
destination-primary,columnarSequentialRangedBatches,100000,1000000,3,10,0.950083,5210368.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,1,45.969084,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,2,51.443792,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,3,46.153375,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,4,52.178708,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,5,51.976625,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,6,52.568834,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,7,53.814416,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,8,53.608042,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,9,57.570541,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,1,10,63.845417,520011016.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,1,56.678834,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,2,50.571625,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,3,53.796625,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,4,52.536167,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,5,56.815084,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,6,50.948334,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,7,42.681583,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,8,29.180916,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,9,55.276292,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,2,10,53.120792,520011016.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,1,52.81725,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,2,52.168375,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,3,58.630292,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,4,56.507375,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,5,54.095,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,6,55.059542,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,7,53.19125,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,8,75.7045,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,9,63.373958,520007760.0,0.0
destination-primary,columnarSequentialRangedBatches,10000000,1000000,3,10,53.768375,520011016.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,1,1.41025,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,2,1.314625,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,3,1.274792,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,4,1.501334,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,5,1.214,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,6,1.33425,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,7,1.423084,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,8,1.426166,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,9,1.409334,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,1,10,1.41975,5210296.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,1,1.789583,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,2,1.208125,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,3,1.038167,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,4,1.645,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,5,1.513958,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,6,1.482291,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,7,1.478792,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,8,1.556875,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,9,1.258042,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,2,10,1.508084,5210296.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,1,1.311792,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,2,1.410833,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,3,1.455416,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,4,1.572709,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,5,0.999542,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,6,0.726667,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,7,1.427792,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,8,1.23625,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,9,1.333625,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,8192,3,10,1.468416,5210296.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,1,42.891458,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,2,40.365792,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,3,48.077417,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,4,50.826333,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,5,45.754417,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,6,51.020917,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,7,29.507458,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,8,33.624459,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,9,47.96525,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,1,10,46.764417,520010296.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,1,104.768667,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,2,63.609208,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,3,29.778625,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,4,28.740583,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,5,25.967167,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,6,28.421417,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,7,28.467917,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,8,21.9975,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,9,40.239125,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,2,10,29.141583,520010296.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,1,23.561333,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,2,35.880125,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,3,24.848458,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,4,28.798375,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,5,33.363125,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,6,48.74425,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,7,24.149833,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,8,23.791625,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,9,25.342791,520007040.0,0.0
destination-primary,columnarSingleThreadedAppender,10000000,8192,3,10,29.762833,520010296.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,1,0.491875,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,2,0.668875,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,3,0.413041,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,4,1.557084,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,5,0.701375,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,6,1.267125,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,7,1.3205,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,8,1.399583,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,9,0.5055,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,1,10,0.319042,5210296.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,1,1.554791,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,2,0.2745,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,3,1.125541,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,4,1.109458,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,5,1.500917,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,6,0.318167,5207040.0,0.0
destination-primary,columnarSingleThreadedAppender,100000,1000000,2,7,0.845125,5207040.0,0.0
