run,method,rows,batch,fork,phase,iteration,log,after_cleanup_line,before_next_cleanup_line,non_forced_pause_count,non_forced_pause_ms,events
hardwood,hardwoodToColumnarBatch,100000,1000000,3,measurement,7,gc/hardwood-85014-2026-09-16_23-13-27.txt,495,497,0,0,[]
hardwood,hardwoodToColumnarBatch,100000,1000000,3,measurement,8,gc/hardwood-85014-2026-09-16_23-13-27.txt,533,535,0,0,[]
hardwood,hardwoodToColumnarBatch,100000,1000000,3,measurement,9,gc/hardwood-85014-2026-09-16_23-13-27.txt,571,573,0,0,[]
hardwood,hardwoodToColumnarBatch,100000,1000000,3,measurement,10,gc/hardwood-85014-2026-09-16_23-13-27.txt,609,616,0,0,[]
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,warmup,1,gc/hardwood-85044-2026-09-16_23-13-37.txt,63,229,11,418.90200000000004,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 215M->21M(4096M)"",""pause_ms"":1.588},{""line"":91,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1255M->77M(4096M)"",""pause_ms"":5.932},{""line"":105,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->32M(4096M)"",""pause_ms"":2.705},{""line"":119,""gc_id"":5,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2466M->77M(4096M)"",""pause_ms"":5.367},{""line"":133,""gc_id"":6,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->55M(4096M)"",""pause_ms"":2.104},{""line"":147,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->33M(4096M)"",""pause_ms"":1.631},{""line"":161,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->79M(4096M)"",""pause_ms"":2.864},{""line"":176,""gc_id"":9,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3682M->2027M(4096M)"",""pause_ms"":252.774},{""line"":197,""gc_id"":11,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2043M->1981M(4096M)"",""pause_ms"":120.242},{""line"":213,""gc_id"":12,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2101M->1910M(4096M)"",""pause_ms"":19.849},{""line"":225,""gc_id"":13,""kind"":""Pause Remark 3021M->2967M(4096M)"",""pause_ms"":3.846}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,warmup,2,gc/hardwood-85044-2026-09-16_23-13-37.txt,268,350,4,189.16199999999998,"[{""line"":282,""gc_id"":16,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3381M->1721M(4096M)"",""pause_ms"":104.71},{""line"":302,""gc_id"":18,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1781M->1788M(4096M)"",""pause_ms"":41.781},{""line"":322,""gc_id"":20,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2108M->1991M(4096M)"",""pause_ms"":22.979},{""line"":342,""gc_id"":22,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2005M->2006M(4096M)"",""pause_ms"":19.692}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,warmup,3,gc/hardwood-85044-2026-09-16_23-13-37.txt,389,431,2,189.338,"[{""line"":403,""gc_id"":26,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3472M->1898M(4096M)"",""pause_ms"":100.523},{""line"":423,""gc_id"":28,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2744M->2107M(4096M)"",""pause_ms"":88.815}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,warmup,4,gc/hardwood-85044-2026-09-16_23-13-37.txt,470,512,2,197.77100000000002,"[{""line"":484,""gc_id"":32,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3408M->1750M(4096M)"",""pause_ms"":108.411},{""line"":504,""gc_id"":34,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2674M->2430M(4096M)"",""pause_ms"":89.36}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,warmup,5,gc/hardwood-85044-2026-09-16_23-13-37.txt,551,593,2,196.31799999999998,"[{""line"":565,""gc_id"":38,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3468M->1888M(4096M)"",""pause_ms"":109.804},{""line"":585,""gc_id"":40,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2607M->1986M(4096M)"",""pause_ms"":86.514}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,1,gc/hardwood-85044-2026-09-16_23-13-37.txt,632,674,2,195.05200000000002,"[{""line"":646,""gc_id"":44,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3464M->1870M(4096M)"",""pause_ms"":112.786},{""line"":666,""gc_id"":46,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2580M->2217M(4096M)"",""pause_ms"":82.266}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,2,gc/hardwood-85044-2026-09-16_23-13-37.txt,713,755,2,182.799,"[{""line"":727,""gc_id"":50,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3466M->1860M(4096M)"",""pause_ms"":103.634},{""line"":747,""gc_id"":52,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2607M->2043M(4096M)"",""pause_ms"":79.165}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,3,gc/hardwood-85044-2026-09-16_23-13-37.txt,794,836,2,175.99099999999999,"[{""line"":808,""gc_id"":56,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3375M->1718M(4096M)"",""pause_ms"":94.903},{""line"":828,""gc_id"":58,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2658M->2422M(4096M)"",""pause_ms"":81.088}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,4,gc/hardwood-85044-2026-09-16_23-13-37.txt,875,937,3,166.00099999999998,"[{""line"":889,""gc_id"":62,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3468M->1878M(4096M)"",""pause_ms"":101.986},{""line"":909,""gc_id"":64,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1922M->1825M(4096M)"",""pause_ms"":42.06},{""line"":929,""gc_id"":66,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2086M->1983M(4096M)"",""pause_ms"":21.955}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,5,gc/hardwood-85044-2026-09-16_23-13-37.txt,976,1019,2,418.67900000000003,"[{""line"":991,""gc_id"":70,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3448M->1808M(4096M)"",""pause_ms"":276.862},{""line"":1011,""gc_id"":72,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2688M->2416M(4096M)"",""pause_ms"":141.817}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,6,gc/hardwood-85044-2026-09-16_23-13-37.txt,1058,1100,2,198.18,"[{""line"":1072,""gc_id"":76,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3466M->1862M(4096M)"",""pause_ms"":109.655},{""line"":1092,""gc_id"":78,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2714M->2180M(4096M)"",""pause_ms"":88.525}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,7,gc/hardwood-85044-2026-09-16_23-13-37.txt,1139,1181,2,195.506,"[{""line"":1153,""gc_id"":82,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3367M->1708M(4096M)"",""pause_ms"":109.912},{""line"":1173,""gc_id"":84,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2654M->2421M(4096M)"",""pause_ms"":85.594}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,8,gc/hardwood-85044-2026-09-16_23-13-37.txt,1220,1262,2,185.053,"[{""line"":1234,""gc_id"":88,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3474M->1866M(4096M)"",""pause_ms"":103.311},{""line"":1254,""gc_id"":90,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2606M->2056M(4096M)"",""pause_ms"":81.742}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,9,gc/hardwood-85044-2026-09-16_23-13-37.txt,1301,1343,2,176.748,"[{""line"":1315,""gc_id"":94,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3459M->1874M(4096M)"",""pause_ms"":100.627},{""line"":1335,""gc_id"":96,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2599M->2271M(4096M)"",""pause_ms"":76.121}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,1,measurement,10,gc/hardwood-85044-2026-09-16_23-13-37.txt,1382,1432,2,209.25,"[{""line"":1396,""gc_id"":100,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) (Evacuation Failure: Allocation) 3468M->1876M(4096M)"",""pause_ms"":115.84},{""line"":1416,""gc_id"":102,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2654M->2318M(4096M)"",""pause_ms"":93.41}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,warmup,1,gc/hardwood-85165-2026-09-16_23-14-01.txt,63,203,9,218.399,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 215M->21M(4096M)"",""pause_ms"":1.49},{""line"":91,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1373M->16M(4096M)"",""pause_ms"":1.144},{""line"":105,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2466M->40M(4096M)"",""pause_ms"":3.27},{""line"":119,""gc_id"":5,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2466M->19M(4096M)"",""pause_ms"":1.365},{""line"":133,""gc_id"":6,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->65M(4096M)"",""pause_ms"":4.02},{""line"":147,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->43M(4096M)"",""pause_ms"":2.054},{""line"":161,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3163M->719M(4096M)"",""pause_ms"":2.152},{""line"":175,""gc_id"":9,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3373M->1805M(4096M)"",""pause_ms"":100.372},{""line"":195,""gc_id"":11,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2795M->2480M(4096M)"",""pause_ms"":102.532}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,warmup,2,gc/hardwood-85165-2026-09-16_23-14-01.txt,242,284,2,232.916,"[{""line"":256,""gc_id"":15,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3429M->1765M(4096M)"",""pause_ms"":107.615},{""line"":276,""gc_id"":17,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2681M->2390M(4096M)"",""pause_ms"":125.301}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,warmup,3,gc/hardwood-85165-2026-09-16_23-14-01.txt,323,475,9,251.803,"[{""line"":337,""gc_id"":21,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3366M->1705M(4096M)"",""pause_ms"":96.022},{""line"":357,""gc_id"":23,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1737M->1741M(4096M)"",""pause_ms"":45.853},{""line"":377,""gc_id"":25,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1771M->1771M(4096M)"",""pause_ms"":0.537},{""line"":397,""gc_id"":27,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2029M->1922M(4096M)"",""pause_ms"":9.69},{""line"":411,""gc_id"":28,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1944M->1950M(4096M)"",""pause_ms"":5.896},{""line"":431,""gc_id"":30,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2286M->2198M(4096M)"",""pause_ms"":15.081},{""line"":445,""gc_id"":31,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2536M->2478M(4096M)"",""pause_ms"":21.397},{""line"":459,""gc_id"":32,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2820M->2820M(4096M)"",""pause_ms"":28.907},{""line"":473,""gc_id"":33,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3010M->3015M(4096M)"",""pause_ms"":28.42}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,warmup,4,gc/hardwood-85165-2026-09-16_23-14-01.txt,514,628,8,182.928,"[{""line"":528,""gc_id"":36,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1076M->882M(4096M)"",""pause_ms"":1.612},{""line"":542,""gc_id"":37,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1356M->1183M(4096M)"",""pause_ms"":10.672},{""line"":556,""gc_id"":38,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1693M->1528M(4096M)"",""pause_ms"":23.193},{""line"":570,""gc_id"":39,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2240M->2029M(4096M)"",""pause_ms"":32.594},{""line"":584,""gc_id"":40,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2067M->2058M(4096M)"",""pause_ms"":9.061},{""line"":604,""gc_id"":42,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2932M->2683M(4096M)"",""pause_ms"":43.214},{""line"":610,""gc_id"":41,""kind"":""Pause Remark 3511M->3027M(4096M)"",""pause_ms"":0.778},{""line"":626,""gc_id"":43,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3211M->3028M(4096M)"",""pause_ms"":61.804}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,warmup,5,gc/hardwood-85165-2026-09-16_23-14-01.txt,667,753,6,324.162,"[{""line"":681,""gc_id"":46,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2054M->1364M(4096M)"",""pause_ms"":38.601},{""line"":695,""gc_id"":47,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2590M->2224M(4096M)"",""pause_ms"":66.79},{""line"":709,""gc_id"":48,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2236M->2240M(4096M)"",""pause_ms"":14.413},{""line"":729,""gc_id"":50,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) (Evacuation Failure: Allocation) 3664M->3414M(4096M)"",""pause_ms"":138.807},{""line"":735,""gc_id"":49,""kind"":""Pause Remark 3607M->3119M(4096M)"",""pause_ms"":1.042},{""line"":751,""gc_id"":51,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3218M->3019M(4096M)"",""pause_ms"":64.509}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,1,gc/hardwood-85165-2026-09-16_23-14-01.txt,792,842,3,291.11,"[{""line"":806,""gc_id"":54,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2880M->1635M(4096M)"",""pause_ms"":69.311},{""line"":820,""gc_id"":55,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2557M->2328M(4096M)"",""pause_ms"":69.751},{""line"":840,""gc_id"":57,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) (Evacuation Failure: Allocation) 3472M->3304M(4096M)"",""pause_ms"":152.048}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,2,gc/hardwood-85165-2026-09-16_23-14-01.txt,881,931,3,242.724,"[{""line"":895,""gc_id"":60,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3314M->1801M(4096M)"",""pause_ms"":96.544},{""line"":909,""gc_id"":61,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2397M->2277M(4096M)"",""pause_ms"":50.947},{""line"":929,""gc_id"":63,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3357M->2973M(4096M)"",""pause_ms"":95.233}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,3,gc/hardwood-85165-2026-09-16_23-14-01.txt,970,1012,2,168.338,"[{""line"":984,""gc_id"":66,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3399M->1741M(4096M)"",""pause_ms"":98.201},{""line"":1004,""gc_id"":68,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2659M->2429M(4096M)"",""pause_ms"":70.137}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,4,gc/hardwood-85165-2026-09-16_23-14-01.txt,1051,1093,2,166.109,"[{""line"":1065,""gc_id"":72,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3398M->1741M(4096M)"",""pause_ms"":94.296},{""line"":1085,""gc_id"":74,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2557M->2327M(4096M)"",""pause_ms"":71.813}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,5,gc/hardwood-85165-2026-09-16_23-14-01.txt,1132,1234,5,160.783,"[{""line"":1146,""gc_id"":78,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3400M->1742M(4096M)"",""pause_ms"":94.473},{""line"":1166,""gc_id"":80,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1802M->1808M(4096M)"",""pause_ms"":31.558},{""line"":1186,""gc_id"":82,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1830M->1824M(4096M)"",""pause_ms"":1.339},{""line"":1206,""gc_id"":84,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2055M->1941M(4096M)"",""pause_ms"":11.866},{""line"":1226,""gc_id"":86,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1997M->1996M(4096M)"",""pause_ms"":21.547}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,6,gc/hardwood-85165-2026-09-16_23-14-01.txt,1273,1355,4,168.291,"[{""line"":1287,""gc_id"":90,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3399M->1742M(4096M)"",""pause_ms"":92.07},{""line"":1307,""gc_id"":92,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1779M->1782M(4096M)"",""pause_ms"":43.744},{""line"":1327,""gc_id"":94,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2057M->1941M(4096M)"",""pause_ms"":11.615},{""line"":1347,""gc_id"":96,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1999M->1997M(4096M)"",""pause_ms"":20.862}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,7,gc/hardwood-85165-2026-09-16_23-14-01.txt,1394,1476,4,174.227,"[{""line"":1408,""gc_id"":100,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3400M->1742M(4096M)"",""pause_ms"":97.752},{""line"":1428,""gc_id"":102,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1796M->1801M(4096M)"",""pause_ms"":43.347},{""line"":1448,""gc_id"":104,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2058M->1940M(4096M)"",""pause_ms"":11.913},{""line"":1468,""gc_id"":106,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1998M->1994M(4096M)"",""pause_ms"":21.215}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,8,gc/hardwood-85165-2026-09-16_23-14-01.txt,1515,1597,4,163.916,"[{""line"":1529,""gc_id"":110,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3400M->1742M(4096M)"",""pause_ms"":92.265},{""line"":1549,""gc_id"":112,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1772M->1775M(4096M)"",""pause_ms"":40.337},{""line"":1569,""gc_id"":114,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2060M->1942M(4096M)"",""pause_ms"":11.636},{""line"":1589,""gc_id"":116,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1998M->1996M(4096M)"",""pause_ms"":19.678}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,9,gc/hardwood-85165-2026-09-16_23-14-01.txt,1636,1718,4,168.15099999999998,"[{""line"":1650,""gc_id"":120,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3368M->1709M(4096M)"",""pause_ms"":97.883},{""line"":1670,""gc_id"":122,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1817M->1816M(4096M)"",""pause_ms"":38.075},{""line"":1690,""gc_id"":124,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2056M->1939M(4096M)"",""pause_ms"":11.963},{""line"":1710,""gc_id"":126,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1998M->1996M(4096M)"",""pause_ms"":20.23}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,2,measurement,10,gc/hardwood-85165-2026-09-16_23-14-01.txt,1757,1847,4,168.955,"[{""line"":1771,""gc_id"":130,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3369M->1709M(4096M)"",""pause_ms"":97.013},{""line"":1791,""gc_id"":132,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1763M->1768M(4096M)"",""pause_ms"":39.644},{""line"":1811,""gc_id"":134,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2053M->1941M(4096M)"",""pause_ms"":11.656},{""line"":1831,""gc_id"":136,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1999M->1997M(4096M)"",""pause_ms"":20.642}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,3,warmup,1,gc/hardwood-85233-2026-09-16_23-14-23.txt,63,243,11,195.26199999999997,"[{""line"":77,""gc_id"":2,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 215M->20M(4096M)"",""pause_ms"":1.439},{""line"":91,""gc_id"":3,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 1294M->13M(4096M)"",""pause_ms"":0.961},{""line"":105,""gc_id"":4,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2465M->37M(4096M)"",""pause_ms"":2.976},{""line"":119,""gc_id"":5,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2467M->16M(4096M)"",""pause_ms"":1.208},{""line"":133,""gc_id"":6,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2466M->62M(4096M)"",""pause_ms"":3.533},{""line"":147,""gc_id"":7,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 2466M->41M(4096M)"",""pause_ms"":1.746},{""line"":161,""gc_id"":8,""kind"":""Pause Young (Normal) (G1 Evacuation Pause) 3005M->568M(4096M)"",""pause_ms"":2.481},{""line"":175,""gc_id"":9,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3438M->1803M(4096M)"",""pause_ms"":96.855},{""line"":195,""gc_id"":11,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1815M->1820M(4096M)"",""pause_ms"":42.571},{""line"":215,""gc_id"":13,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2104M->1991M(4096M)"",""pause_ms"":21.456},{""line"":235,""gc_id"":15,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2008M->2009M(4096M)"",""pause_ms"":20.036}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,3,warmup,2,gc/hardwood-85233-2026-09-16_23-14-23.txt,282,364,4,178.626,"[{""line"":296,""gc_id"":19,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3410M->1751M(4096M)"",""pause_ms"":100.828},{""line"":316,""gc_id"":21,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1821M->1821M(4096M)"",""pause_ms"":45.583},{""line"":336,""gc_id"":23,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2058M->1941M(4096M)"",""pause_ms"":11.828},{""line"":356,""gc_id"":25,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1999M->1999M(4096M)"",""pause_ms"":20.387}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,3,warmup,3,gc/hardwood-85233-2026-09-16_23-14-23.txt,403,505,5,166.75599999999997,"[{""line"":417,""gc_id"":29,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3367M->1705M(4096M)"",""pause_ms"":94.378},{""line"":437,""gc_id"":31,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1795M->1799M(4096M)"",""pause_ms"":39.087},{""line"":457,""gc_id"":33,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1817M->1817M(4096M)"",""pause_ms"":0.606},{""line"":477,""gc_id"":35,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2058M->1940M(4096M)"",""pause_ms"":11.825},{""line"":497,""gc_id"":37,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1998M->1994M(4096M)"",""pause_ms"":20.86}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,3,warmup,4,gc/hardwood-85233-2026-09-16_23-14-23.txt,544,626,4,167.22099999999998,"[{""line"":558,""gc_id"":41,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3402M->1742M(4096M)"",""pause_ms"":93.528},{""line"":578,""gc_id"":43,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1812M->1815M(4096M)"",""pause_ms"":40.763},{""line"":598,""gc_id"":45,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2055M->1942M(4096M)"",""pause_ms"":11.748},{""line"":618,""gc_id"":47,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2000M->1998M(4096M)"",""pause_ms"":21.182}]"
hardwood,hardwoodToColumnarBatch,10000000,1000000,3,warmup,5,gc/hardwood-85233-2026-09-16_23-14-23.txt,665,747,4,157.919,"[{""line"":679,""gc_id"":51,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 3401M->1741M(4096M)"",""pause_ms"":98.965},{""line"":699,""gc_id"":53,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1779M->1783M(4096M)"",""pause_ms"":36.526},{""line"":719,""gc_id"":55,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 1803M->1805M(4096M)"",""pause_ms"":0.74},{""line"":739,""gc_id"":57,""kind"":""Pause Young (Concurrent Start) (G1 Humongous Allocation) 2105M->1988M(4096M)"",""pause_ms"":21.688}]"
